homepage,internship,companyweb,company,address,salary,period,duration,work,salary_low,salary_high,address_unique
http://www.shixiseng.com/intern/inn_9loz9oiklbe0,网站运营,http://www.shixiseng.com/company/detail/com_ihrr6e93lpen,CTUFO,上海,120-150,4,7,运营,120,150,上海
http://www.shixiseng.com/intern/inn_evr4ysecdz04,Java实习,http://www.shixiseng.com/company/detail/com_vlmwr5avtcpz,书韵技术,成都,110-160,5,4,财会,110,160,成都
http://www.shixiseng.com/intern/inn_rvfwzdt3t58m,课程顾问,http://www.shixiseng.com/company/detail/com_gcyb9kby2v2l,律果堂,北京,100-200,5,5,新媒体,100,200,北京
http://www.shixiseng.com/intern/inn_tgkfziu8d8gl,文档实习生,http://www.shixiseng.com/company/detail/com_jwy7laizhbgy,远东国际租赁,上海,100-120,3,5,运营,100,120,上海
http://www.shixiseng.com/intern/inn_z4wn1a5f9vzr,新媒体运营,http://www.shixiseng.com/company/detail/com_gcyb9kby2v2l,律果堂,北京,100-200,4,5,公关,100,200,北京
http://www.shixiseng.com/intern/inn_35rndjkdtaj9,新媒体运营实习生,http://www.shixiseng.com/company/detail/com_ibtpahnxbdss,飞屋新媒体,武汉,80-100,4,6,商务,80,100,武汉
http://www.shixiseng.com/intern/inn_wpcrlildjtkv,手机游戏客户端工程师,http://www.shixiseng.com/company/detail/com_oamvtji0dpp2,首掌网络,上海,100-150,5,15,编辑,100,150,上海
http://www.shixiseng.com/intern/inn_mlohwgm0qhx3,商务运营助理,http://www.shixiseng.com/company/detail/com_zeqczonxfwow,融360,北京,150-180,4,5,市场,150,180,北京
http://www.shixiseng.com/intern/inn_dcmfa4elvqrv,客服,http://www.shixiseng.com/company/detail/com_p5ggtjkcu5wo,龙艺,上海,100-150,5,4,市场,100,150,上海
http://www.shixiseng.com/intern/inn_koxjgt61akfi,HR实习生,http://www.shixiseng.com/company/detail/com_75ovagg4efgr,Ping++,上海,100-120,4,3,运营,100,120,上海
http://www.shixiseng.com/intern/inn_hxsvithustro,算法工程师,http://www.shixiseng.com/company/detail/com_mtfdy8tkdwfb,先进院前瞻中心,深圳,150-200,5,9,运营,150,200,深圳
http://www.shixiseng.com/intern/inn_kx9fvedou0hl,研究助理,http://www.shixiseng.com/company/detail/com_mtfdy8tkdwfb,先进院前瞻中心,深圳,100-200,5,9,财会,100,200,深圳
http://www.shixiseng.com/intern/inn_i3aa10wejivk,新媒体运营,http://www.shixiseng.com/company/detail/com_uda3lfb5u0y7,宛若故里,广州,50-60,3,3,新媒体,50,60,广州
http://www.shixiseng.com/intern/inn_kepujygvlgez,薪酬福利专员,http://www.shixiseng.com/company/detail/com_zvgzz5hzpeyq,无双科技,北京,100-200,4,3,运营,100,200,北京
http://www.shixiseng.com/intern/inn_s1dinaafoj7x,人事专员,http://www.shixiseng.com/company/detail/com_zvgzz5hzpeyq,无双科技,北京,100-200,4,3,公关,100,200,北京
http://www.shixiseng.com/intern/inn_jkjevwmybcbj,数据处理实习生,http://www.shixiseng.com/company/detail/com_vfef83clhibn,MarcPoint,上海,100-120,4,3,商务,100,120,上海
http://www.shixiseng.com/intern/inn_x2r6qv0upd2x,人事实习生,http://www.shixiseng.com/company/detail/com_jwy7laizhbgy,远东国际租赁,上海,100-120,3,4,编辑,100,120,上海
http://www.shixiseng.com/intern/inn_ry1rxiutzju2,商务运营,http://www.shixiseng.com/company/detail/com_zeqczonxfwow,融360,北京,150-180,4,6,市场,150,180,北京
http://www.shixiseng.com/intern/inn_jjipe8z8aw9q,新媒体编辑实习生,http://www.shixiseng.com/company/detail/com_ls3cqmvr03sy,约品文化,上海,80-120,3,6,市场,80,120,上海
http://www.shixiseng.com/intern/inn_i7ztwby6u6t3,市场部实习生,http://www.shixiseng.com/company/detail/com_td4ucadepltp,康泰纳仕中国,北京,NA,4,3,运营,NA,,北京
http://www.shixiseng.com/intern/inn_hmfl2ozpyg2v,招标采购助理,http://www.shixiseng.com/company/detail/com_cwymtvmm2kgj,北大资源,成都,60-100,6,6,运营,60,100,成都
http://www.shixiseng.com/intern/inn_ugoxkkitgdk9,商务助理,http://www.shixiseng.com/company/detail/com_iktjvizpkfpm,联想,北京,80-100,4,3,财会,80,100,北京
http://www.shixiseng.com/intern/inn_vbggtwv3bpyd,旅行定制,http://www.shixiseng.com/company/detail/com_uda3lfb5u0y7,宛若故里,广州,50-60,3,4,新媒体,50,60,广州
http://www.shixiseng.com/intern/inn_4torjiu40ees,行政助理,http://www.shixiseng.com/company/detail/com_ggpeig20mmwo,Labbrand朗标,上海,100-120,3,5,运营,100,120,上海
http://www.shixiseng.com/intern/inn_p4bbauwf0r5h,视觉设计实习生,http://www.shixiseng.com/company/detail/com_8h9qdhp7mgzh,开鑫贷,南京,80-120,4,6,公关,80,120,南京
http://www.shixiseng.com/intern/inn_slqevthvxror,汽车类内容编辑,http://www.shixiseng.com/company/detail/com_czmwtbmul15s,TBS,南京,115-130,3,9,商务,115,130,南京
http://www.shixiseng.com/intern/inn_u0zryyepd8tx,市场推广,http://www.shixiseng.com/company/detail/com_5fya8uldyjib,华尔街英语,南京,100-200,5,2,编辑,100,200,南京
http://www.shixiseng.com/intern/inn_t8by27yjmtvp,人力资源系统实习生,http://www.shixiseng.com/company/detail/com_jm2evqzlgtvf,泽普咨询,"广州,佛山",35-50,3,6,市场,35,50,广州
http://www.shixiseng.com/intern/inn_njztzihdt2xl,部门助理,http://www.shixiseng.com/company/detail/com_8h9qdhp7mgzh,开鑫贷,苏州,80-100,3,3,市场,80,100,苏州
http://www.shixiseng.com/intern/inn_ufzfzmipgrmw,招聘助理实习生,http://www.shixiseng.com/company/detail/com_dyxfyfonq9ee,招商信诺,深圳,80-100,4,3,运营,80,100,深圳
http://www.shixiseng.com/intern/inn_ag28fso2zce9,Associate Consultant Intern 助理猎头顾问实习生,http://www.shixiseng.com/company/detail/com_ptgdhnvdjm6p,HRnetOne,广州,100-120,3,6,运营,100,120,广州
http://www.shixiseng.com/intern/inn_hhp6tbobnap5,网页及APP开发技术助理,http://www.shixiseng.com/company/detail/com_ekqcg0ptung9,CACI艺文创荟,北京,100-200,5,3,财会,100,200,北京
http://www.shixiseng.com/intern/inn_292dgoovimkp,人力资源HRBP实习生,http://www.shixiseng.com/company/detail/com_rk4ehegylvdv,咪咕视讯,上海,100-151,4,3,新媒体,100,151,上海
http://www.shixiseng.com/intern/inn_9yamhc6ltrhx,新媒体市场实习生,http://www.shixiseng.com/company/detail/com_3ixduvks1ylv,知世教育,上海,100-150,4,3,运营,100,150,上海
http://www.shixiseng.com/intern/inn_cb1pbfbd2cxb,人事行政专员,http://www.shixiseng.com/company/detail/com_gcyb9kby2v2l,律果堂,北京,100-200,5,5,公关,100,200,北京
http://www.shixiseng.com/intern/inn_jwvxvdbgo8lz,软件测试实习生,http://www.shixiseng.com/company/detail/com_jn0rswuamjoj,友金所,深圳,200-250,5,6,商务,200,250,深圳
http://www.shixiseng.com/intern/inn_7jgwqsi9519f,产品运营助理,http://www.shixiseng.com/company/detail/com_qelprjqttuj5,饿了么,上海,120-150,3,8,编辑,120,150,上海
http://www.shixiseng.com/intern/inn_ut6v79rfc7fs,Employment Management 实习生,http://www.shixiseng.com/company/detail/com_tcsaylguo5n8,拜耳,上海,100-120,3,6,市场,100,120,上海
http://www.shixiseng.com/intern/inn_sgyn3o519vn4,视觉设计实习生,http://www.shixiseng.com/company/detail/com_jn0rswuamjoj,友金所,深圳,120-180,5,4,市场,120,180,深圳
http://www.shixiseng.com/intern/inn_vc48hjwnxuqq,公关执行,http://www.shixiseng.com/company/detail/com_o5abdxtbsrux,MaxDigital,上海,80-100,5,3,运营,80,100,上海
http://www.shixiseng.com/intern/inn_k8pkuxkbq7co,VR社区运营实习生,http://www.shixiseng.com/company/detail/com_2qa6wd7ddqdi,搜狐畅游,福州,60-80,5,9,运营,60,80,福州
http://www.shixiseng.com/intern/inn_cvxr84mlktlm,产品经理实习生（推荐策略）,http://www.shixiseng.com/company/detail/com_xm8borkyoig3,一点资讯,北京,180-220,5,3,财会,180,220,北京
http://www.shixiseng.com/intern/inn_otefmvna4rek,JAVA开发工程师实习生,http://www.shixiseng.com/company/detail/com_u8hq9nwj0elg,Datastory数说故事,广州,150-250,5,9,新媒体,150,250,广州
http://www.shixiseng.com/intern/inn_ujzrxohbvjwn,手机游戏UI设计师,http://www.shixiseng.com/company/detail/com_27tnnevcc90z,乐言科技,深圳,200-300,5,9,运营,200,300,深圳
http://www.shixiseng.com/intern/inn_guschfnmllqh,携程专车APP市场推广助理,http://www.shixiseng.com/company/detail/com_qopy9vyvzza9,携程,武汉,200-400,5,5,公关,200,400,武汉
http://www.shixiseng.com/intern/inn_3aozc2c4gdnd,CORS算法实习生,http://www.shixiseng.com/company/detail/com_pqykv8tvkd1l,北斗导航,北京,300-400,5,3,商务,300,400,北京
http://www.shixiseng.com/intern/inn_ork6heq5inwe,HR Intern,http://www.shixiseng.com/company/detail/com_up4ibfrdr7gm,源讯,北京,100-140,4,6,编辑,100,140,北京
http://www.shixiseng.com/intern/inn_r4abbcrynlmb,文案策划助理,http://www.shixiseng.com/company/detail/com_ekqcg0ptung9,CACI艺文创荟,北京,100-200,3,5,市场,100,200,北京
http://www.shixiseng.com/intern/inn_ofl56maufsgz,视频编辑实习生,http://www.shixiseng.com/company/detail/com_2qa6wd7ddqdi,搜狐畅游,福州,70-100,4,15,市场,70,100,福州
http://www.shixiseng.com/intern/inn_8zc64z9kdcsy,VR新媒体运营实习生,http://www.shixiseng.com/company/detail/com_2qa6wd7ddqdi,搜狐畅游,福州,60-80,3,9,运营,60,80,福州
http://www.shixiseng.com/intern/inn_be0vgtzq6ku2,电影编辑,http://www.shixiseng.com/company/detail/com_czmwtbmul15s,TBS,南京,115-150,3,5,运营,115,150,南京
http://www.shixiseng.com/intern/inn_vlxli5co5smv,全栈工程师-实习生,http://www.shixiseng.com/company/detail/com_u8hq9nwj0elg,Datastory数说故事,广州,100-200,5,6,财会,100,200,广州
http://www.shixiseng.com/intern/inn_uu2htpwaczho,经理助理,http://www.shixiseng.com/company/detail/com_zcuut0iczplp,中益农,北京,200-300,5,7,新媒体,200,300,北京
http://www.shixiseng.com/intern/inn_ri7qkblhf7rt,电影视频编辑实习生,http://www.shixiseng.com/company/detail/com_czmwtbmul15s,TBS,南京,100-125,3,3,运营,100,125,南京
http://www.shixiseng.com/intern/inn_kicnepndzwnx,北京行政村益农信息社信息官,http://www.shixiseng.com/company/detail/com_zcuut0iczplp,中益农,北京,150-300,6,5,公关,150,300,北京
http://www.shixiseng.com/intern/inn_9zwm4vm7fqlr,行政文员,http://www.shixiseng.com/company/detail/com_zcuut0iczplp,中益农,北京,120-200,5,7,商务,120,200,北京
http://www.shixiseng.com/intern/inn_v9cyrixjvhhl,行政实习生,http://www.shixiseng.com/company/detail/com_jwy7laizhbgy,远东国际租赁,上海,100-120,4,4,编辑,100,120,上海
http://www.shixiseng.com/intern/inn_hglwfrsidqs1,商务专员,http://www.shixiseng.com/company/detail/com_zcuut0iczplp,中益农,北京,180-300,5,7,市场,180,300,北京
http://www.shixiseng.com/intern/inn_73eideizxpm1,Android开发工程师,http://www.shixiseng.com/company/detail/com_vj0p4e8u21ta,全民快乐,北京,150-180,5,3,市场,150,180,北京
http://www.shixiseng.com/intern/inn_mxzgebquxppu,产品实习生,http://www.shixiseng.com/company/detail/com_vj0p4e8u21ta,全民快乐,北京,150-200,4,3,运营,150,200,北京
http://www.shixiseng.com/intern/inn_amkigjk7klap,产品运营实习生,http://www.shixiseng.com/company/detail/com_vj0p4e8u21ta,全民快乐,北京,150-200,4,3,运营,150,200,北京
http://www.shixiseng.com/intern/inn_u7p9jseyoz1j,Java开发实习生,http://www.shixiseng.com/company/detail/com_jn0rswuamjoj,友金所,深圳,200-300,4,6,财会,200,300,深圳
http://www.shixiseng.com/intern/inn_tre86h9twoyj,软件测试实习生,http://www.shixiseng.com/company/detail/com_tkkzppwrzco9,肆客体育,北京,100-150,4,4,新媒体,100,150,北京
http://www.shixiseng.com/intern/inn_sh5whejs7qjj,国画／素描油画老师,http://www.shixiseng.com/company/detail/com_zszpr77asrlk,东临画院,上海,160-200,5,6,运营,160,200,上海
http://www.shixiseng.com/intern/inn_kyfvk52fkcco,文员实习生,http://www.shixiseng.com/company/detail/com_t2uwvshg7sz6,FESCO,北京,80-100,1,3,公关,80,100,北京
http://www.shixiseng.com/intern/inn_jtg77bqnhysw,公关实习生助理,http://www.shixiseng.com/company/detail/com_ih5yqc284jty,主创 Main Design,上海,80-100,5,12,商务,80,100,上海
http://www.shixiseng.com/intern/inn_uxmmi49l6oct,新媒体运营实习生,http://www.shixiseng.com/company/detail/com_2qa6wd7ddqdi,搜狐畅游,福州,65-80,3,11,编辑,65,80,福州
http://www.shixiseng.com/intern/inn_p6xf29rti8d0,intern-Account,http://www.shixiseng.com/company/detail/com_o5abdxtbsrux,MaxDigital,上海,80-100,5,3,市场,80,100,上海
http://www.shixiseng.com/intern/inn_ncyrngodfrbs,市场助理实习生,http://www.shixiseng.com/company/detail/com_s5zrxpk3j0i6,智慧财富,武汉,80-150,5,11,市场,80,150,武汉
http://www.shixiseng.com/intern/inn_eo4o9q2ohiej,销售代表,http://www.shixiseng.com/company/detail/com_zcuut0iczplp,中益农,北京,150-300,5,7,运营,150,300,北京
http://www.shixiseng.com/intern/inn_exxe823ysmcb,京东物流仓储培训生,http://www.shixiseng.com/company/detail/com_zvdtxtyaveuc,京东,上海,115-120,4,3,运营,115,120,上海
http://www.shixiseng.com/intern/inn_lazosujh1mgi,行政专员,http://www.shixiseng.com/company/detail/com_zvdtxtyaveuc,京东,上海,115-120,5,7,财会,115,120,上海
http://www.shixiseng.com/intern/inn_mszqh9twrb0q,品牌实习生,http://www.shixiseng.com/company/detail/com_yunnqcsb2nt7,华住集团,上海,100-150,3,3,新媒体,100,150,上海
http://www.shixiseng.com/intern/inn_rcvixqavzo8t,管理培训生,http://www.shixiseng.com/company/detail/com_jn0rswuamjoj,友金所,深圳,200-300,5,5,运营,200,300,深圳
http://www.shixiseng.com/intern/inn_5vutcqstppov,财务实习生（仅限深圳）,http://www.shixiseng.com/company/detail/com_ntc1lau1uili,金蝶,深圳,80-120,5,5,公关,80,120,深圳
http://www.shixiseng.com/intern/inn_rgmnmctrw0y7,智能视频-JAVA开发工程师（实习岗位）,http://www.shixiseng.com/company/detail/com_jbtc8tyyyofi,SenseTime商汤科技,深圳,150-200,3,5,商务,150,200,深圳
http://www.shixiseng.com/intern/inn_rwkwu06mxmrq,Medical Education Intern,http://www.shixiseng.com/company/detail/com_7q59ymvk0qbm,礼来制药,重庆,100-120,3,6,编辑,100,120,重庆
http://www.shixiseng.com/intern/inn_ak1y5vbqc2nm,猎头顾问助理,http://www.shixiseng.com/company/detail/com_4b1bgyckb7nh,珊顿咨询,上海,100-150,4,7,市场,100,150,上海
http://www.shixiseng.com/intern/inn_urtkx6kbwhki,商业数据分析,http://www.shixiseng.com/company/detail/com_czmwtbmul15s,TBS,南京,115-130,3,4,市场,115,130,南京
http://www.shixiseng.com/intern/inn_xqpvt7mallya,人事助理,http://www.shixiseng.com/company/detail/com_fwuiwnqgk1x3,众影盛视,天津,80-100,6,3,运营,80,100,天津
http://www.shixiseng.com/intern/inn_h8jeia7mxfq4,招商专员,http://www.shixiseng.com/company/detail/com_vr1frmfxpcra,颐高连锁集团,广州,150-250,5,3,运营,150,250,广州
http://www.shixiseng.com/intern/inn_kah4jaxyimoj,内容编辑,http://www.shixiseng.com/company/detail/com_czmwtbmul15s,TBS,南京,110-130,3,3,财会,110,130,南京
http://www.shixiseng.com/intern/inn_gvuorravgwja,出纳,http://www.shixiseng.com/company/detail/com_hwsulunacosn,皮埃西,上海,100-101,5,15,新媒体,100,101,上海
http://www.shixiseng.com/intern/inn_s6iy5kke8qbg,仓库实习生,http://www.shixiseng.com/company/detail/com_zvdtxtyaveuc,京东,上海,100-150,4,3,运营,100,150,上海
http://www.shixiseng.com/intern/inn_fuzlsblcyqr4,法务助理,http://www.shixiseng.com/company/detail/com_m3gsvzmnzpd3,鸿祥资本,北京,80-100,4,3,公关,80,100,北京
http://www.shixiseng.com/intern/inn_wimreioipsto,AD Intern（工程部实习生）,http://www.shixiseng.com/company/detail/com_vu27e4anhubw,Kohler,上海,100-120,3,6,商务,100,120,上海
http://www.shixiseng.com/intern/inn_8l2cgg9unsxs,行政类实习生,http://www.shixiseng.com/company/detail/com_a07hvjsfzpza,网易,广州,80-120,5,8,编辑,80,120,广州
http://www.shixiseng.com/intern/inn_goxqtkvgiu4h,运营编辑,http://www.shixiseng.com/company/detail/com_11wbzj1cnk9x,亿邦动力网,天津,80-120,4,3,市场,80,120,天津
http://www.shixiseng.com/intern/inn_0zwnlvpjnplj,书法毛笔（含硬笔）老师,http://www.shixiseng.com/company/detail/com_zszpr77asrlk,东临画院,上海,160-200,5,3,市场,160,200,上海
http://www.shixiseng.com/intern/inn_ucerf0cppknx,财务实习生,http://www.shixiseng.com/company/detail/com_ak6osrgmhqw6,康师傅控股,上海,120-150,3,5,运营,120,150,上海
http://www.shixiseng.com/intern/inn_knzkzbih1w9s,视觉设计实习生,http://www.shixiseng.com/company/detail/com_arugbth3j8eb,UC浏览器,北京,149-150,4,3,运营,149,150,北京
http://www.shixiseng.com/intern/inn_kfquurepkjar,Finance Intern,http://www.shixiseng.com/company/detail/com_7q59ymvk0qbm,礼来制药,上海,100-120,3,6,财会,100,120,上海
http://www.shixiseng.com/intern/inn_oj0aewekenis,HR实习生,http://www.shixiseng.com/company/detail/com_28p19hzapmqh,海风教育,上海,100-150,3,5,新媒体,100,150,上海
http://www.shixiseng.com/intern/inn_0djutw9ubhbq,高级UI设计师,http://www.shixiseng.com/company/detail/com_27tnnevcc90z,乐言科技,深圳,150-200,5,4,运营,150,200,深圳
http://www.shixiseng.com/intern/inn_0fvyrcbyd8ls,产品实习生,http://www.shixiseng.com/company/detail/com_cs5fcp2exgbv,彪洋科技,北京,100-200,5,4,公关,100,200,北京
http://www.shixiseng.com/intern/inn_rims21cq81pz,前端工程师实习生,http://www.shixiseng.com/company/detail/com_u8hq9nwj0elg,Datastory数说故事,广州,140-230,5,6,商务,140,230,广州
http://www.shixiseng.com/intern/inn_hwes146clu8i,演员,http://www.shixiseng.com/company/detail/com_3vcmngptc4e9,南京高校狗,南京,70-100,5,3,编辑,70,100,南京
http://www.shixiseng.com/intern/inn_qkwcnysuewc8,Project Assistant,http://www.shixiseng.com/company/detail/com_2yly3hrbtdt2,Daxue Consulting,上海,100-200,4,3,市场,100,200,上海
http://www.shixiseng.com/intern/inn_vwqle8gyxfqa,销售支持类实习生,http://www.shixiseng.com/company/detail/com_6vmqssfnukyr,长安基金,北京,50-100,3,3,市场,50,100,北京
http://www.shixiseng.com/intern/inn_wgsf5nslksgx,ETL开发实习生,http://www.shixiseng.com/company/detail/com_jn0rswuamjoj,友金所,深圳,200-300,5,3,运营,200,300,深圳
http://www.shixiseng.com/intern/inn_rofoghlquf74,行政助理,http://www.shixiseng.com/company/detail/com_3ibnj0nlqcoe,魔力互动,北京,90-150,5,4,运营,90,150,北京
http://www.shixiseng.com/intern/inn_m4jxh4dl5ats,项目经理助理,http://www.shixiseng.com/company/detail/com_m3gsvzmnzpd3,鸿祥资本,北京,80-100,4,3,财会,80,100,北京
http://www.shixiseng.com/intern/inn_hnsczpdejjv0,Sales Training Intern,http://www.shixiseng.com/company/detail/com_7q59ymvk0qbm,礼来制药,上海,100-120,3,7,新媒体,100,120,上海
http://www.shixiseng.com/intern/inn_k6dmhuvdypfr,游戏美术实习生,http://www.shixiseng.com/company/detail/com_27tnnevcc90z,乐言科技,深圳,150-300,5,5,运营,150,300,深圳
http://www.shixiseng.com/intern/inn_yrxbiayubme2,海外运营推广实习生（英语类）,http://www.shixiseng.com/company/detail/com_t2lp3nufq0wa,传神,武汉,50-70,5,4,公关,50,70,武汉
http://www.shixiseng.com/intern/inn_eopgiaqu4zss,行政人事助理,http://www.shixiseng.com/company/detail/com_em3xh7happ2o,策智物业,上海,100-120,5,3,商务,100,120,上海
http://www.shixiseng.com/intern/inn_byhoxo8wt7d1,美工设计实习生,http://www.shixiseng.com/company/detail/com_bmslpwm5esrw,3M Cogent,北京,120-162,5,3,编辑,120,162,北京
http://www.shixiseng.com/intern/inn_w58pxf3sb0wk,数据处理（Intern）,http://www.shixiseng.com/company/detail/com_cs5fcp2exgbv,彪洋科技,上海,100-200,5,4,市场,100,200,上海
http://www.shixiseng.com/intern/inn_u4ungv0mqxzm,人力资源实习生（18届优先可转正）,http://www.shixiseng.com/company/detail/com_jnhgtfifls6v,中诚信,北京,100-120,5,8,市场,100,120,北京
http://www.shixiseng.com/intern/inn_rfnjxtdctdja,法学电子书编辑实习僧,http://www.shixiseng.com/company/detail/com_lzljfz9jvwuu,圣才教育,北京,120-146,2,2,运营,120,146,北京
http://www.shixiseng.com/intern/inn_vcsgfvkjs4ad,【新闻、法学】电子书编辑实习,http://www.shixiseng.com/company/detail/com_lzljfz9jvwuu,圣才教育,北京,115-146,2,2,运营,115,146,北京
http://www.shixiseng.com/intern/inn_qu0hrdopsr6k,招聘助理/人事助理,http://www.shixiseng.com/company/detail/com_jwtwzfkh3xe1,对点咨询,上海,120-150,3,4,财会,120,150,上海
http://www.shixiseng.com/intern/inn_b9zhtbfg676o,风险管理实习生,http://www.shixiseng.com/company/detail/com_qwiuzze5p1vc,方正保理,北京,100-130,4,3,新媒体,100,130,北京
http://www.shixiseng.com/intern/inn_lpzqr9bot92w,网站编辑实习生,http://www.shixiseng.com/company/detail/com_6eg2vpsnu9hi,土人设计,北京,80-100,5,3,运营,80,100,北京
http://www.shixiseng.com/intern/inn_p9mjivzrrwwo,市场部实习生,http://www.shixiseng.com/company/detail/com_0sulf3hoyzhk,辉瑞,上海,100-110,3,6,公关,100,110,上海
http://www.shixiseng.com/intern/inn_e7h4lo7t7eri,渠道运营实习生,http://www.shixiseng.com/company/detail/com_dakkrxhhe0ne,味库美食视频,北京,120-150,5,3,商务,120,150,北京
http://www.shixiseng.com/intern/inn_umqksdeyrhrs,行政前台,http://www.shixiseng.com/company/detail/com_3nyzrfon89qv,嘉沃北美教育,杭州,150-300,5,7,编辑,150,300,杭州
http://www.shixiseng.com/intern/inn_99h8iag9ld7j,渠道实习生,http://www.shixiseng.com/company/detail/com_dakkrxhhe0ne,味库美食视频,北京,100-150,5,6,市场,100,150,北京
http://www.shixiseng.com/intern/inn_yn13hrppstxk,书法、国画专业助教,http://www.shixiseng.com/company/detail/com_zszpr77asrlk,东临画院,上海,160-200,5,8,市场,160,200,上海
http://www.shixiseng.com/intern/inn_qxb4o1qxmbyj,Test Lab Interns,http://www.shixiseng.com/company/detail/com_ravwuw1v0ffx,Manpower,"上海,广州",100-120,3,6,运营,100,120,上海
http://www.shixiseng.com/intern/inn_mlxdxcrv1bmr,算法开发,http://www.shixiseng.com/company/detail/com_vowpb1fqhxfw,拉普拉斯网络科技,北京,150-200,5,6,运营,150,200,北京
http://www.shixiseng.com/intern/inn_ryysqjfome5f,新媒体运营编辑,http://www.shixiseng.com/company/detail/com_vqjhfnoiypvh,VIVA畅读,北京,90-120,5,12,财会,90,120,北京
http://www.shixiseng.com/intern/inn_k7yxrpsfihe7,行政助理,http://www.shixiseng.com/company/detail/com_vqjhfnoiypvh,VIVA畅读,北京,100-120,5,3,新媒体,100,120,北京
http://www.shixiseng.com/intern/inn_k9wgaw2zkxzv,视频编辑,http://www.shixiseng.com/company/detail/com_vqjhfnoiypvh,VIVA畅读,北京,100-120,5,3,运营,100,120,北京
http://www.shixiseng.com/intern/inn_sx1d3yskxzat,产品助理实习生,http://www.shixiseng.com/company/detail/com_2h5xzp22wnu4,神州数码,北京,50-100,4,4,公关,50,100,北京
http://www.shixiseng.com/intern/inn_0yslvi84yjl0,内容运营实习生,http://www.shixiseng.com/company/detail/com_3ibnj0nlqcoe,魔力互动,北京,80-150,5,10,商务,80,150,北京
http://www.shixiseng.com/intern/inn_lcvkk0vlswa7,少儿英语老师,http://www.shixiseng.com/company/detail/com_3nyzrfon89qv,嘉沃北美教育,杭州,150-300,5,8,编辑,150,300,杭州
http://www.shixiseng.com/intern/inn_iwpo2tniovuo,财务实习生,http://www.shixiseng.com/company/detail/com_grzdwxmfucdd,恒诚信远,北京,80-120,5,14,市场,80,120,北京
http://www.shixiseng.com/intern/inn_kpo7hxadg5lh,测试实习生,http://www.shixiseng.com/company/detail/com_cs5fcp2exgbv,彪洋科技,北京,100-200,5,4,市场,100,200,北京
http://www.shixiseng.com/intern/inn_ozvrl8mhhovv,金融事件分析,http://www.shixiseng.com/company/detail/com_vowpb1fqhxfw,拉普拉斯网络科技,北京,100-200,5,5,运营,100,200,北京
http://www.shixiseng.com/intern/inn_j1w5v36i1cme,记者，外拍主持,http://www.shixiseng.com/company/detail/com_3vcmngptc4e9,南京高校狗,南京,70-120,5,4,运营,70,120,南京
http://www.shixiseng.com/intern/inn_8lkrtkvenggs,实习美编,http://www.shixiseng.com/company/detail/com_6eg2vpsnu9hi,土人设计,北京,80-100,5,5,财会,80,100,北京
http://www.shixiseng.com/intern/inn_7smhqhvytdpt,新媒体运营实习生,http://www.shixiseng.com/company/detail/com_6eg2vpsnu9hi,土人设计,北京,99-100,5,3,新媒体,99,100,北京
http://www.shixiseng.com/intern/inn_3tld3mrng8r1,语音标注产品实习生,http://www.shixiseng.com/company/detail/com_ic51d88mpdgx,竹间智能,上海,100-200,3,5,运营,100,200,上海
http://www.shixiseng.com/intern/inn_doymh1wo9cin,品牌专员（实习）,http://www.shixiseng.com/company/detail/com_xcfwtfmjetjx,穿衣助手,上海,100-120,5,6,公关,100,120,上海
http://www.shixiseng.com/intern/inn_tnazxtckdgrd,新媒体文案编辑,http://www.shixiseng.com/company/detail/com_8kfx89jao0ux,935理财网,广州,80-120,4,4,商务,80,120,广州
http://www.shixiseng.com/intern/inn_vtm0qp8j6moe,数据标注实习生,http://www.shixiseng.com/company/detail/com_ic51d88mpdgx,竹间智能,上海,100-150,4,9,编辑,100,150,上海
http://www.shixiseng.com/intern/inn_msxosheujc6a,时尚图片编辑（实习生）,http://www.shixiseng.com/company/detail/com_xcfwtfmjetjx,穿衣助手,上海,100-120,5,3,市场,100,120,上海
http://www.shixiseng.com/intern/inn_qu5ngvbeixzm,品牌营销PR（公关）,http://www.shixiseng.com/company/detail/com_xgnjdkozzvdu,NOTNOW,广州,80-120,5,3,市场,80,120,广州
http://www.shixiseng.com/intern/inn_5p6c4uxesbf2,人力招聘,http://www.shixiseng.com/company/detail/com_fsaqgntu0cwb,滴滴出行,北京,150-200,5,3,运营,150,200,北京
http://www.shixiseng.com/intern/inn_8xgbbbrejwnb,商务文员,http://www.shixiseng.com/company/detail/com_pa0hbrfngyzr,品茗股份,杭州,100-150,5,15,运营,100,150,杭州
http://www.shixiseng.com/intern/inn_kacrx1qwgdgc,金融数据分析,http://www.shixiseng.com/company/detail/com_vowpb1fqhxfw,拉普拉斯网络科技,北京,100-200,5,5,财会,100,200,北京
http://www.shixiseng.com/intern/inn_xxvfhhbkiqgo,日语运营,http://www.shixiseng.com/company/detail/com_tqgzfkjceymg,光逸科技,深圳,80-100,4,3,新媒体,80,100,深圳
http://www.shixiseng.com/intern/inn_efwtwsindgre,英语/德语/法语/西班牙语/意大利语客服,http://www.shixiseng.com/company/detail/com_tqgzfkjceymg,光逸科技,深圳,80-100,5,3,运营,80,100,深圳
http://www.shixiseng.com/intern/inn_lyaa9skcjklq,HR Operation Intern,http://www.shixiseng.com/company/detail/com_7q59ymvk0qbm,礼来制药,上海,100-120,3,3,公关,100,120,上海
